,timestamp,tag,type,description,test
11893,2025-04-15 13:49:59.999999988,FIR122,L,FLW REACT CW LOW ALM,78
11894,2025-04-15 14:02:39.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,78
11895,2025-04-15 14:18:59.999999988,LIR110,LL,LVL STRIP LOW LOW ALM,78
11896,2025-04-15 14:31:29.999999988,FIR115,H,FLW PURGE HIGH ALM,78
11897,2025-04-15 14:32:49.999999988,V167,H,VLV POS PURGE HIGH ALM,78
11898,2025-04-15 14:40:49.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,78
11899,2025-04-15 14:49:49.999999988,AIR003_6,L,PURGE F CONC LOW ALM,78
11900,2025-04-15 15:25:59.999999988,AIR002_5,L,SEP UFLW H CONC LOW ALM,78
11901,2025-04-15 15:28:49.999999988,FIR119,H,UFLW SEP HIGH ALM,78
11902,2025-04-15 15:57:39.999999988,AIR003_2,L,PURGE B CONC LOW ALM,78
11903,2025-04-15 16:16:09.999999988,FIR102,H,FLW FEED E HIGH ALM,78
11904,2025-04-15 16:29:29.999999988,PIR108,H,PRES REACT HIGH ALM,78
11905,2025-04-15 16:52:39.999999988,TIR118,L,TEMP SEP LOW ALM,78
11906,2025-04-15 19:52:39.999999988,FIR102,H NR,FLW FEED E HIGH ALM RECOVERED,79
11907,2025-04-15 19:52:39.999999988,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,79
11908,2025-04-15 19:52:39.999999988,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,79
11909,2025-04-15 19:52:39.999999988,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,79
11910,2025-04-15 19:52:39.999999988,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,79
11911,2025-04-15 19:52:39.999999988,TIR118,L NR,TEMP SEP LOW ALM RECOVERED,79
11912,2025-04-15 19:52:39.999999988,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,79
11913,2025-04-15 19:52:39.999999988,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,79
11914,2025-04-15 19:52:39.999999988,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,79
11915,2025-04-15 19:52:39.999999988,K100,L NR,COMP WORK LOW ALM RECOVERED,79
11916,2025-04-15 19:52:39.999999988,TIR113,L NR,FLW FEED A LOW ALM RECOVERED,79
11917,2025-04-15 19:52:39.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,79
11918,2025-04-15 19:52:39.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,79
11919,2025-04-15 19:52:39.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,79
11920,2025-04-15 19:52:39.999999988,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,79
11921,2025-04-15 19:52:39.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,79
11922,2025-04-15 19:52:39.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,79
11923,2025-04-15 19:52:39.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,79
11924,2025-04-15 19:52:39.999999988,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,79
11925,2025-04-15 19:52:39.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,79
11926,2025-04-15 19:52:39.999999988,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,79
11927,2025-04-15 19:52:39.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,79
11928,2025-04-15 19:52:39.999999988,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,79
11929,2025-04-15 19:52:39.999999988,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,79
11930,2025-04-15 19:52:39.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,79
11931,2025-04-15 19:52:39.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,79
11932,2025-04-15 19:52:39.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,79
11933,2025-04-15 19:52:39.999999988,AIR002_5,L NR,SEP UFLW H CONC LOW ALM RECOVERED,79
11934,2025-04-15 19:52:39.999999988,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,79
11935,2025-04-15 19:52:39.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,79
11936,2025-04-15 19:52:39.999999988,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,79
11937,2025-04-15 19:52:49.999999988,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,79
11938,2025-04-15 20:25:39.999999988,TIR123,H,TEMP COND CWS HIGH ALM,79
11939,2025-04-15 20:34:19.999999988,FIR123,H,FLW COND CW HIGH ALM,79
11940,2025-04-17 20:23:09.999999988,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED,79
11941,2025-04-17 20:26:19.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,79
11942,2025-04-17 22:55:19.999999988,TIR123,H,TEMP COND CWS HIGH ALM,79
11943,2025-04-17 22:59:19.999999988,FIR123,H,FLW COND CW HIGH ALM,79
11944,2025-04-17 23:23:19.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,79
11945,2025-04-17 23:29:19.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,79
11946,2025-04-17 23:54:49.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,79
11947,2025-04-18 00:05:59.999999988,AIR003_1,L,PURGE A CONC LOW ALM,79
11948,2025-04-18 00:53:39.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,79
11949,2025-04-18 01:06:09.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,79
11950,2025-04-18 01:17:09.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,79
11951,2025-04-18 01:36:09.999999988,AIR003_8,L,PURGE H CONC LOW ALM,79
11952,2025-04-18 01:55:19.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,79
11953,2025-04-18 01:56:19.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,79
11954,2025-04-18 02:12:09.999999988,AIR003_8,L,PURGE H CONC LOW ALM,79
11955,2025-04-18 02:13:49.999999988,FIR100,H,FLW FEED A HIGH ALM,79
11956,2025-04-18 02:22:39.999999988,FIR115,L,FLW PURGE LOW ALM,79
11957,2025-04-18 02:32:09.999999988,V160,H,VLV POS FEED A HIGH ALM,79
11958,2025-04-18 02:52:39.999999988,V167,L,VLV POS PURGE LOW ALM,79
11959,2025-04-18 03:32:29.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,79
11960,2025-04-18 03:37:09.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,79
11961,2025-04-18 03:48:09.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,79
11962,2025-04-18 03:53:29.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,79
11963,2025-04-18 04:04:49.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,79
11964,2025-04-18 04:05:59.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,79
11965,2025-04-18 04:39:49.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,79
11966,2025-04-18 05:00:59.999999988,AIR003_3,L,PURGE C CONC LOW ALM,79
11967,2025-04-18 05:04:59.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,79
11968,2025-04-18 05:07:19.999999988,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,79
11969,2025-04-18 05:30:09.999999988,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,79
11970,2025-04-18 05:31:29.999999988,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,79
11971,2025-04-18 05:45:29.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,79
11972,2025-04-18 06:07:09.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,79
11973,2025-04-18 06:21:19.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,79
11974,2025-04-18 06:25:19.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,79
11975,2025-04-18 06:28:09.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,79
11976,2025-04-18 07:03:49.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,79
11977,2025-04-18 08:38:19.999999988,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED,79
11978,2025-04-18 08:59:09.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,79
11979,2025-04-18 09:03:59.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,79
11980,2025-04-18 09:22:49.999999988,AIR003_3,L,PURGE C CONC LOW ALM,79
11981,2025-04-18 09:24:59.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,79
11982,2025-04-18 10:23:19.999999988,AIR001_1,H,REACT FEED A CONC HIGH ALM,79
11983,2025-04-18 10:27:19.999999988,AIR003_1,H,PURGE A CONC HIGH ALM,79
11984,2025-04-18 10:30:19.999999988,FIR123,L,FLW COND CW LOW ALM,79
11985,2025-04-18 11:24:29.999999988,AIR002_2,L,SEP UFLW E CONC LOW ALM,79
11986,2025-04-18 11:28:19.999999988,AIR003_8,H,PURGE H CONC HIGH ALM,79
11987,2025-04-18 11:50:09.999999988,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,79
11988,2025-04-18 12:40:09.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,79
11989,2025-04-18 13:47:09.999999988,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,79
11990,2025-04-18 14:00:19.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,79
11991,2025-04-18 14:00:49.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,79
11992,2025-04-18 14:06:29.999999988,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,79
11993,2025-04-18 15:08:19.999999988,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,79
11994,2025-04-18 15:47:29.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,79
11995,2025-04-18 16:13:19.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,79
11996,2025-04-18 18:40:09.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,79
11997,2025-04-18 18:55:49.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,79
11998,2025-04-18 19:07:39.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,79
11999,2025-04-18 20:58:49.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,79
12000,2025-04-19 03:25:39.999999988,FIR115,L,FLW PURGE LOW ALM,79
12001,2025-04-19 04:05:49.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,79
12002,2025-04-19 04:08:49.999999988,FIR123,H,FLW COND CW HIGH ALM,79
12003,2025-04-19 04:13:09.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,79
12004,2025-04-19 04:25:09.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,79
12005,2025-04-19 04:39:09.999999988,AIR003_1,L,PURGE A CONC LOW ALM,79
12006,2025-04-19 04:41:59.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,79
12007,2025-04-19 04:46:49.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,79
12008,2025-04-19 04:48:29.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,79
12009,2025-04-19 04:56:09.999999988,AIR003_5,H,PURGE E CONC HIGH ALM,79
12010,2025-04-19 05:12:09.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,79
12011,2025-04-19 05:13:09.999999988,AIR003_8,L,PURGE H CONC LOW ALM,79
12012,2025-04-19 05:37:59.999999988,AIR001_4,H,REACT FEED D CONC HIGH ALM,79
12013,2025-04-19 05:46:49.999999988,AIR003_4,H,PURGE D CONC HIGH ALM,79
12014,2025-04-19 05:55:39.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,79
12015,2025-04-19 05:56:29.999999988,K100,L,COMP WORK LOW ALM,79
12016,2025-04-19 06:10:49.999999988,FIR114,L,FLW COMP RCYCL LOW ALM,79
12017,2025-04-19 06:24:49.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,79
12018,2025-04-19 06:42:29.999999988,TIR113,L,FLW FEED A LOW ALM,79
12019,2025-04-19 07:00:49.999999988,AIR003_7,L,PURGE G CONC LOW ALM,79
12020,2025-04-19 07:02:59.999999988,LIR110,L,LVL STRIP LOW ALM,79
12021,2025-04-19 07:24:59.999999988,FIR104,L,FLW REACT FEED LOW ALM,79
12022,2025-04-19 07:41:49.999999988,TIR111,L,TEMP STRIP LOW ALM,79
12023,2025-04-19 08:14:49.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,79
12024,2025-04-19 08:16:39.999999988,FIR122,L,FLW REACT CW LOW ALM,79
12025,2025-04-19 08:26:59.999999988,LIR110,LL,LVL STRIP LOW LOW ALM,79
12026,2025-04-19 08:48:49.999999988,FIR115,H,FLW PURGE HIGH ALM,79
12027,2025-04-19 08:49:29.999999988,V167,H,VLV POS PURGE HIGH ALM,79
12028,2025-04-19 08:53:49.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,79
12029,2025-04-19 09:04:39.999999988,AIR003_6,L,PURGE F CONC LOW ALM,79
12030,2025-04-19 09:25:59.999999988,AIR002_5,L,SEP UFLW H CONC LOW ALM,79
12031,2025-04-19 09:42:19.999999988,FIR119,H,UFLW SEP HIGH ALM,79
12032,2025-04-19 10:13:59.999999988,AIR003_2,L,PURGE B CONC LOW ALM,79
12033,2025-04-19 10:35:49.999999988,FIR102,H,FLW FEED E HIGH ALM,79
12034,2025-04-19 10:43:09.999999988,PIR108,H,PRES REACT HIGH ALM,79
12035,2025-04-19 11:09:49.999999988,TIR118,L,TEMP SEP LOW ALM,79
12036,2025-04-19 14:09:49.999999988,FIR102,H NR,FLW FEED E HIGH ALM RECOVERED,80
12037,2025-04-19 14:09:49.999999988,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,80
12038,2025-04-19 14:09:49.999999988,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,80
12039,2025-04-19 14:09:49.999999988,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,80
12040,2025-04-19 14:09:49.999999988,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,80
12041,2025-04-19 14:09:49.999999988,TIR118,L NR,TEMP SEP LOW ALM RECOVERED,80
12042,2025-04-19 14:09:49.999999988,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,80
12043,2025-04-19 14:09:49.999999988,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,80
12044,2025-04-19 14:09:49.999999988,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,80
12045,2025-04-19 14:09:49.999999988,K100,L NR,COMP WORK LOW ALM RECOVERED,80
12046,2025-04-19 14:09:49.999999988,TIR113,L NR,FLW FEED A LOW ALM RECOVERED,80
12047,2025-04-19 14:09:49.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,80
12048,2025-04-19 14:09:49.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,80
12049,2025-04-19 14:09:49.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,80
12050,2025-04-19 14:09:49.999999988,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,80
12051,2025-04-19 14:09:49.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,80
12052,2025-04-19 14:09:49.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,80
12053,2025-04-19 14:09:49.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,80
12054,2025-04-19 14:09:49.999999988,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,80
12055,2025-04-19 14:09:49.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,80
12056,2025-04-19 14:09:49.999999988,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,80
12057,2025-04-19 14:09:49.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,80
12058,2025-04-19 14:09:49.999999988,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,80
12059,2025-04-19 14:09:49.999999988,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,80
12060,2025-04-19 14:09:49.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,80
12061,2025-04-19 14:09:49.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,80
12062,2025-04-19 14:09:49.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,80
12063,2025-04-19 14:09:49.999999988,AIR002_5,L NR,SEP UFLW H CONC LOW ALM RECOVERED,80
12064,2025-04-19 14:09:49.999999988,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,80
12065,2025-04-19 14:09:49.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,80
12066,2025-04-19 14:09:49.999999988,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,80
12067,2025-04-19 14:09:59.999999988,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,80
12068,2025-04-19 15:13:49.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,80
12069,2025-04-19 15:19:29.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,80
12070,2025-04-19 15:46:29.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,80
12071,2025-04-19 15:59:39.999999988,AIR003_1,L,PURGE A CONC LOW ALM,80
12072,2025-04-19 16:40:19.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,80
12073,2025-04-19 16:52:09.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,80
12074,2025-04-19 17:06:29.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,80
12075,2025-04-19 17:17:39.999999988,FIR123,H,FLW COND CW HIGH ALM,80
12076,2025-04-19 17:46:49.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,80
12077,2025-04-19 18:08:09.999999988,FIR115,L,FLW PURGE LOW ALM,80
12078,2025-04-19 18:10:29.999999988,AIR003_8,L,PURGE H CONC LOW ALM,80
12079,2025-04-19 18:10:59.999999988,FIR100,H,FLW FEED A HIGH ALM,80
12080,2025-04-19 18:38:29.999999988,V167,L,VLV POS PURGE LOW ALM,80
12081,2025-04-19 18:39:39.999999988,V160,H,VLV POS FEED A HIGH ALM,80
12082,2025-04-19 19:10:59.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,80
12083,2025-04-19 19:12:39.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,80
12084,2025-04-19 19:18:19.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,80
12085,2025-04-19 19:18:29.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,80
12086,2025-04-19 19:19:59.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,80
12087,2025-04-19 19:27:09.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,80
12088,2025-04-19 19:46:39.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,80
12089,2025-04-19 19:47:19.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,80
12090,2025-04-19 20:07:19.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,80
12091,2025-04-19 20:19:09.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,80
12092,2025-04-19 20:20:39.999999988,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,80
12093,2025-04-19 20:23:59.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,80
12094,2025-04-19 20:46:59.999999988,AIR003_3,L,PURGE C CONC LOW ALM,80
12095,2025-04-19 20:51:39.999999988,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,80
12096,2025-04-19 20:59:29.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,80
12097,2025-04-19 21:09:39.999999988,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,80
12098,2025-04-19 21:21:39.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,80
12099,2025-04-19 22:42:19.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,80
12100,2025-04-20 00:08:39.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,80
12101,2025-04-20 00:34:29.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,80
12102,2025-04-20 01:08:29.999999988,AIR003_3,L,PURGE C CONC LOW ALM,80
12103,2025-04-20 01:17:19.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,80
12104,2025-04-20 02:22:59.999999988,AIR001_1,H,REACT FEED A CONC HIGH ALM,80
12105,2025-04-20 02:29:19.999999988,FIR123,L,FLW COND CW LOW ALM,80
12106,2025-04-20 02:41:39.999999988,AIR003_1,H,PURGE A CONC HIGH ALM,80
12107,2025-04-20 04:11:09.999999988,AIR002_2,L,SEP UFLW E CONC LOW ALM,80
12108,2025-04-20 04:17:19.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,80
12109,2025-04-20 05:22:59.999999988,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,80
12110,2025-04-20 05:40:29.999999988,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,80
12111,2025-04-20 05:51:49.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,80
12112,2025-04-20 05:53:39.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,80
12113,2025-04-20 06:17:09.999999988,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,80
12114,2025-04-20 07:49:39.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,80
12115,2025-04-20 08:20:59.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,80
12116,2025-04-20 10:30:49.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,80
12117,2025-04-20 10:41:29.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,80
12118,2025-04-20 10:43:29.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,80
12119,2025-04-20 13:30:39.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,80
12120,2025-04-20 18:35:49.999999988,V160,H,VLV POS FEED A HIGH ALM,80
12121,2025-04-20 19:29:19.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,80
12122,2025-04-21 00:04:39.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,80
12123,2025-04-21 00:17:19.999999988,FIR123,H,FLW COND CW HIGH ALM,80
12124,2025-04-21 02:14:39.999999988,AIR003_5,H,PURGE E CONC HIGH ALM,80
12125,2025-04-21 04:12:29.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,80
12126,2025-04-21 04:58:29.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,80
12127,2025-04-21 06:51:39.999999988,AIR003_4,H,PURGE D CONC HIGH ALM,80
12128,2025-04-21 06:55:19.999999988,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,80
12129,2025-04-21 07:40:09.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,80
12130,2025-04-21 07:57:19.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,80
12131,2025-04-21 08:12:19.999999988,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,80
12132,2025-04-21 08:29:59.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,80
12133,2025-04-21 08:37:19.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,80
12134,2025-04-21 08:40:59.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,80
12135,2025-04-21 09:09:59.999999988,AIR003_3,L,PURGE C CONC LOW ALM,80
12136,2025-04-21 09:29:29.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,80
12137,2025-04-21 09:38:49.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,80
12138,2025-04-21 09:41:49.999999988,FIR123,L,FLW COND CW LOW ALM,80
12139,2025-04-21 09:51:19.999999988,AIR003_8,H,PURGE H CONC HIGH ALM,80
12140,2025-04-21 09:51:59.999999988,AIR001_1,H,REACT FEED A CONC HIGH ALM,80
12141,2025-04-21 10:05:19.999999988,AIR003_1,H,PURGE A CONC HIGH ALM,80
12142,2025-04-21 10:10:09.999999988,AIR002_2,L,SEP UFLW E CONC LOW ALM,80
12143,2025-04-21 10:20:19.999999988,AIR002_3,L,SEP UFLW F CONC LOW ALM,80
12144,2025-04-21 10:26:09.999999988,AIR001_5,L,REACT FEED E CONC LOW ALM,80
12145,2025-04-21 10:44:09.999999988,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,80
12146,2025-04-21 10:48:59.999999988,AIR003_5,L,PURGE E CONC LOW ALM,80
12147,2025-04-21 11:03:09.999999988,AIR002_3,L,SEP UFLW F CONC LOW ALM,80
12148,2025-04-21 11:34:49.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,80
12149,2025-04-21 12:04:49.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,80
12150,2025-04-21 12:09:59.999999988,AIR003_2,L,PURGE B CONC LOW ALM,80
12151,2025-04-21 12:26:29.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,80
12152,2025-04-21 12:31:39.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,80
12153,2025-04-21 13:45:49.999999988,AIR003_6,L,PURGE F CONC LOW ALM,80
12154,2025-04-21 14:53:29.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,80
12155,2025-04-21 15:27:29.999999988,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,80
12156,2025-04-21 15:41:59.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,80
12157,2025-04-21 15:46:59.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,80
12158,2025-04-21 15:56:39.999999988,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,80
12159,2025-04-21 16:01:29.999999988,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,80
12160,2025-04-21 16:57:09.999999988,FIR115,L,FLW PURGE LOW ALM,80
12161,2025-04-21 17:03:29.999999988,AIR003_5,L NR,PURGE E CONC LOW ALM RECOVERED,80
12162,2025-04-21 17:06:59.999999988,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,80
12163,2025-04-21 17:09:59.999999988,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,80
12164,2025-04-21 17:28:29.999999988,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,80
12165,2025-04-21 17:49:49.999999988,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,80
12166,2025-04-21 18:20:19.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,80
12167,2025-04-21 18:23:09.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,80
